event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T06:05:39Z,0,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T06:05:49Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,1,1,10.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T06:05:59Z,20005,2,2,10.0,80.0,20.0,1000,1000,10.00,39436,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T06:06:09Z,30007,3,3,10.0,80.0,20.0,1000,1000,10.00,39331,0,21832,0,165400,597787,1654000.00,0.00,55.51,0.00,0.00,0,1,0,0,,on,2
sample,2026-05-20T06:06:19Z,40009,4,4,10.0,80.0,20.0,1000,1000,10.00,227750,60021,210645,9466,202795,3624351,2027950.00,1596401.00,92.49,26.35,44.05,1,0,0,1,,on,2
sample,2026-05-20T06:06:29Z,50010,5,5,10.0,80.0,20.0,1000,1000,10.00,98941,78478,78866,20074,223176,2929871,2231760.00,698111.00,79.71,79.32,23.83,0,0,0,0,,on,2
sample,2026-05-20T06:06:39Z,60011,6,6,10.0,80.0,20.0,1000,1000,10.00,239007,144135,230204,1483,23990,1162717,239900.00,922817.00,96.32,60.31,79.37,1,0,0,1,,on,2
sample,2026-05-20T06:06:49Z,70012,7,7,10.0,80.0,20.0,1000,1000,10.00,18455,12103,17955,341,83470,3271714,834700.00,2437014.00,97.29,65.58,74.49,2,0,0,2,,on,2
sample,2026-05-20T06:06:59Z,80013,8,8,10.0,80.0,20.0,1000,1000,10.00,78436,64230,76861,1575,134709,1160156,1347090.00,0.00,97.99,81.89,0.00,3,1,0,3,,on,2
off,2026-05-20T06:06:59Z,80013,8,8,10.0,80.0,20.0,1000,1000,10.00,78436,64230,76861,1575,134709,1160156,1347090.00,0.00,97.99,81.89,0.00,3,1,0,3,local_access,off,0
sample,2026-05-20T06:07:09Z,90014,9,9,10.0,80.0,20.0,1000,1000,10.00,164472,92922,163935,0,33614,33614,336140.00,0.00,99.67,56.50,0.00,1,1,0,1,,off,0
sample,2026-05-20T06:07:19Z,100016,10,10,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,537,538,5370.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T06:07:29Z,110017,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T06:07:29Z,110017,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T06:07:39Z,120018,12,12,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1111013,0.00,1111013.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:07:49Z,130019,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1129646,0.00,1129646.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:07:59Z,140020,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1936350,0.00,1936350.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:08:09Z,150021,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1284110,0.00,1284110.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:08:19Z,160022,16,16,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,784245,0.00,784245.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:08:29Z,170024,17,17,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,990975,0.00,990975.00,0.00,0.00,100.00,0,0,0,0,,on,2
exit,2026-05-20T06:08:36Z,177033,18,0,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
