event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T07:45:51Z,1,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:46:01Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:46:11Z,20006,2,2,10.0,80.0,20.0,1000,1000,10.00,39345,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T07:46:21Z,30008,3,3,10.0,80.0,20.0,1000,1000,10.00,32166,0,32166,0,153922,1588891,1539220.00,49671.00,100.00,0.00,3.13,1,1,0,1,,on,2
sample,2026-05-20T07:46:31Z,40010,4,4,10.0,80.0,20.0,1000,1000,10.00,86824,66864,82411,4413,43278,4701273,432780.00,4268493.00,94.92,77.01,90.79,2,0,0,2,,on,2
sample,2026-05-20T07:46:41Z,50012,5,5,10.0,80.0,20.0,1000,1000,10.00,43278,43278,43278,0,166168,1729027,1661680.00,67347.00,100.00,100.00,3.90,3,1,0,3,,on,2
off,2026-05-20T07:46:41Z,50012,5,5,10.0,80.0,20.0,1000,1000,10.00,43278,43278,43278,0,166168,1729027,1661680.00,67347.00,100.00,100.00,3.90,3,1,0,3,local_access,off,0
sample,2026-05-20T07:46:51Z,60013,6,6,10.0,80.0,20.0,1000,1000,10.00,183383,117252,181235,2147,15067,15067,150670.00,0.00,98.83,63.94,0.00,1,1,0,1,,off,0
sample,2026-05-20T07:47:01Z,70014,7,7,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T07:47:11Z,80015,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T07:47:11Z,80016,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T07:47:21Z,90017,9,9,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2674450,0.00,2674450.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:47:31Z,100019,10,10,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2841026,0.00,2841026.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:47:41Z,110021,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1016650,0.00,1016650.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:47:51Z,120023,12,12,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1439007,0.00,1439007.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:01Z,130026,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1426127,0.00,1426127.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:11Z,140028,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1400532,0.00,1400532.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:21Z,150031,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1408405,0.00,1408405.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:31Z,160034,16,16,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1321958,0.00,1321958.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:41Z,170036,17,17,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,256496,0.00,256496.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T07:48:51Z,180037,18,18,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,981743,0.00,981743.00,0.00,0.00,100.00,0,0,0,0,,on,2
