event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:26:44Z,1,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:26:54Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:27:04Z,20006,2,2,10.0,80.0,20.0,1000,1000,10.00,39358,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:27:14Z,30008,3,3,10.0,80.0,20.0,1000,1000,10.00,32114,0,32114,0,159881,1509791,1598810.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T05:27:24Z,40011,4,4,10.0,80.0,20.0,1000,1000,10.00,88409,72777,88409,0,42892,4429051,428920.00,4000131.00,100.00,82.32,90.32,2,0,0,2,,on,2
sample,2026-05-20T05:27:34Z,50012,5,5,10.0,80.0,20.0,1000,1000,10.00,42892,42892,42892,0,155883,2070523,1558830.00,511693.00,100.00,100.00,24.71,3,0,0,3,,on,2
off,2026-05-20T05:27:34Z,50013,5,5,10.0,80.0,20.0,1000,1000,10.00,42892,42892,42892,0,155883,2070523,1558830.00,511693.00,100.00,100.00,24.71,3,0,0,3,local_access,off,0
sample,2026-05-20T05:27:44Z,60014,6,6,10.0,80.0,20.0,1000,1000,10.00,181381,126409,178873,2506,22990,22990,229900.00,0.00,98.62,69.69,0.00,1,1,0,1,,off,0
sample,2026-05-20T05:27:54Z,70015,7,7,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T05:28:04Z,80016,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T05:28:04Z,80016,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T05:28:14Z,90018,9,9,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2405122,0.00,2405122.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:28:24Z,100021,10,10,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2662459,0.00,2662459.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:28:34Z,110023,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1728681,0.00,1728681.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:28:44Z,120024,12,12,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,592359,0.00,592359.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:28:54Z,130026,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1960213,0.00,1960213.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:04Z,140028,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1296352,0.00,1296352.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:14Z,150030,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,917917,0.00,917917.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:24Z,160032,16,16,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1965597,0.00,1965597.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:34Z,170034,17,17,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,474745,0.00,474745.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:44Z,180036,18,18,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1119297,0.00,1119297.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:29:54Z,190039,19,19,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1385523,0.00,1385523.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:04Z,200040,20,20,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1033321,0.00,1033321.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:14Z,210042,21,21,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,106,0.00,106.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:24Z,220044,22,22,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2992102,0.00,2992102.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:34Z,230046,23,23,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,289201,0.00,289201.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:44Z,240047,24,24,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,818610,0.00,818610.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:30:54Z,250049,25,25,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1064212,0.00,1064212.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:31:04Z,260050,26,26,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1398990,0.00,1398990.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:31:14Z,270051,27,27,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1298566,0.00,1298566.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:31:24Z,280052,28,28,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1507397,0.00,1507397.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:31:34Z,290053,29,29,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1268896,0.00,1268896.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:31:44Z,300054,30,30,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,872974,0.00,872974.00,0.00,0.00,100.00,0,0,0,0,,on,2
exit,2026-05-20T05:31:53Z,309266,31,0,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
