event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:36:23Z,0,0,1,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:36:43Z,20002,1,1,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:37:03Z,40005,2,2,20.0,80.0,20.0,1000,1000,10.00,66775,0,66775,0,163275,6142747,1632750.00,4509997.00,100.00,0.00,73.42,1,0,0,1,,on,2
sample,2026-05-20T05:37:23Z,60008,3,3,20.0,80.0,20.0,1000,1000,10.00,96500,80763,96500,0,187154,5230908,1871540.00,3359368.00,100.00,83.69,64.22,2,0,0,2,,on,2
sample,2026-05-20T05:37:43Z,80010,4,4,20.0,80.0,20.0,1000,1000,10.00,187158,121980,187155,0,96133,4092814,961330.00,3131484.00,100.00,65.17,76.51,3,0,0,3,,on,2
off,2026-05-20T05:37:43Z,80010,4,4,20.0,80.0,20.0,1000,1000,10.00,187158,121980,187155,0,96133,4092814,961330.00,3131484.00,100.00,65.17,76.51,3,0,0,3,local_access,off,0
sample,2026-05-20T05:38:03Z,100011,5,5,20.0,80.0,20.0,1000,1000,10.00,110179,83407,110179,0,14047,14047,140470.00,0.00,100.00,75.70,0.00,1,1,0,1,,off,0
sample,2026-05-20T05:38:23Z,120012,6,6,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T05:38:43Z,140013,7,7,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T05:38:43Z,140013,7,7,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T05:39:03Z,160014,8,8,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2236085,0.00,2236085.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:39:23Z,180015,9,9,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1646852,0.00,1646852.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:39:43Z,200016,10,10,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3220324,0.00,3220324.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:40:03Z,220017,11,11,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2233715,0.00,2233715.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:40:23Z,240018,12,12,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1742088,0.00,1742088.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:40:43Z,260019,13,13,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3411632,0.00,3411632.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:41:03Z,280020,14,14,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1100203,0.00,1100203.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:41:23Z,300022,15,15,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2681634,0.00,2681634.00,0.00,0.00,100.00,0,0,0,0,,on,2
exit,2026-05-20T05:41:23Z,300424,16,0,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
