event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T08:19:10Z,1,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:19:20Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:19:30Z,20006,2,2,10.0,80.0,20.0,1000,1000,10.00,39358,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:19:40Z,30007,3,3,10.0,80.0,20.0,1000,1000,10.00,39337,0,39337,0,258625,498755,2586250.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T08:19:50Z,40009,4,4,10.0,80.0,20.0,1000,1000,10.00,237680,137630,237680,0,135029,5350787,1350290.00,4000497.00,100.00,57.91,74.76,2,0,0,2,,on,2
sample,2026-05-20T08:20:00Z,50010,5,5,10.0,80.0,20.0,1000,1000,10.00,110255,75818,110175,78,271838,782755,2718380.00,0.00,99.93,68.77,0.00,3,1,0,3,,on,2
off,2026-05-20T08:20:00Z,50010,5,5,10.0,80.0,20.0,1000,1000,10.00,110255,75818,110175,78,271838,782755,2718380.00,0.00,99.93,68.77,0.00,3,1,0,3,local_access,off,0
sample,2026-05-20T08:20:10Z,60012,6,6,10.0,80.0,20.0,1000,1000,10.00,268493,143619,268493,0,29538,29538,295380.00,0.00,100.00,53.49,0.00,1,1,0,1,,off,0
sample,2026-05-20T08:20:20Z,70013,7,7,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T08:20:30Z,80014,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T08:20:30Z,80014,8,8,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T08:20:40Z,90015,9,9,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2596156,0.00,2596156.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:20:50Z,100017,10,10,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2186559,0.00,2186559.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:00Z,110018,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,454145,0.00,454145.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:10Z,120019,12,12,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,699708,0.00,699708.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:20Z,130020,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1441762,0.00,1441762.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:30Z,140021,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1547985,0.00,1547985.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:40Z,150022,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1312914,0.00,1312914.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:21:50Z,160023,16,16,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1016948,0.00,1016948.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:00Z,170024,17,17,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1325274,0.00,1325274.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:10Z,180026,18,18,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1572803,0.00,1572803.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:20Z,190027,19,19,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1250362,0.00,1250362.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:30Z,200028,20,20,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,350654,0.00,350654.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:40Z,210029,21,21,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,8,0.00,8.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T08:22:50Z,220030,22,22,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
exit,2026-05-20T08:22:55Z,225436,23,0,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
