event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
sample,2026-05-28T08:25:32Z,730499,146,146,5.0,80.0,20.0,1,1,10.00,1597,317,1595,0,1589,1742,15890.00,0.00,99.87,19.85,0.00,1,142,0,1,,off,0
sample,2026-05-28T08:25:37Z,735502,147,147,5.0,80.0,20.0,1,1,10.00,1304,843,1234,0,17822,17974,178220.00,0.00,94.63,64.65,0.00,2,143,0,2,,off,0
sample,2026-05-28T08:25:42Z,740504,148,148,5.0,80.0,20.0,1,1,10.00,45560,17039,32763,0,17600,17601,176000.00,0.00,71.91,37.40,0.00,0,144,0,0,,off,0
sample,2026-05-28T08:25:47Z,745506,149,149,5.0,80.0,20.0,1,1,10.00,2972,354,2966,0,14374,13734,143740.00,0.00,99.80,11.91,0.00,1,145,0,1,,off,0
sample,2026-05-28T08:25:52Z,750517,150,150,5.0,80.0,20.0,1,1,10.00,655,474,655,0,130134,129651,1301340.00,0.00,100.00,72.37,0.00,2,146,0,2,,off,0
sample,2026-05-28T08:25:57Z,755519,151,151,5.0,80.0,20.0,1,1,10.00,41925,28213,38427,0,2331,3147,23310.00,0.00,91.66,67.29,0.00,3,147,0,3,,off,0
sample,2026-05-28T08:26:02Z,760522,152,152,5.0,80.0,20.0,1,1,10.00,25944,763,1326,0,1121,1392,11210.00,0.00,5.11,2.94,0.00,0,148,0,0,,off,0
sample,2026-05-28T08:26:07Z,765525,153,153,5.0,80.0,20.0,1,1,10.00,1173,307,1142,0,1293,1346,12930.00,0.00,97.36,26.17,0.00,1,149,0,1,,off,0
sample,2026-05-28T08:26:12Z,770528,154,154,5.0,80.0,20.0,1,1,10.00,20929,3717,20900,0,44437,44437,444370.00,0.00,99.86,17.76,0.00,2,150,0,2,,off,0
sample,2026-05-28T08:26:17Z,775529,155,155,5.0,80.0,20.0,1,1,10.00,27357,24042,27253,0,3105,3089,31050.00,0.00,99.62,87.88,0.00,3,151,0,3,,off,0
