event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:45:45Z,1,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:45:50Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,1,1,10.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:45:55Z,10006,2,2,5.0,80.0,20.0,1000,1000,10.00,19678,1,1,0,0,0,0.00,0.00,0.01,0.01,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:46:00Z,15008,3,3,5.0,80.0,20.0,1000,1000,10.00,19646,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:46:05Z,20011,4,4,5.0,80.0,20.0,1000,1000,10.00,16422,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:46:10Z,25013,5,5,5.0,80.0,20.0,1000,1000,10.00,15572,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:46:15Z,30015,6,6,5.0,80.0,20.0,1000,1000,10.00,15123,0,3602,0,29838,211619,298380.00,0.00,23.82,0.00,0.00,0,1,0,0,,on,2
sample,2026-05-20T05:46:20Z,35016,7,7,5.0,80.0,20.0,1000,1000,10.00,41798,5255,18931,13204,56925,1613938,569250.00,1044688.00,45.29,12.57,64.73,0,0,0,0,,on,2
sample,2026-05-20T05:46:25Z,40017,8,8,5.0,80.0,20.0,1000,1000,10.00,19123,19123,19123,0,74322,2891248,743220.00,2148028.00,100.00,100.00,74.29,1,0,0,1,,on,2
sample,2026-05-20T05:46:30Z,45018,9,9,5.0,80.0,20.0,1000,1000,10.00,64398,35474,36665,82,70445,1869939,704450.00,1165489.00,56.93,55.09,62.33,0,0,0,0,,on,2
sample,2026-05-20T05:46:35Z,50020,10,10,5.0,80.0,20.0,1000,1000,10.00,108825,62151,72008,11501,71140,838415,711400.00,127015.00,66.17,57.11,15.15,0,1,0,0,,on,2
sample,2026-05-20T05:46:40Z,55021,11,11,5.0,80.0,20.0,1000,1000,10.00,66123,61180,61793,3741,37909,674006,379090.00,294916.00,93.45,92.52,43.76,1,0,0,1,,on,2
sample,2026-05-20T05:46:45Z,60022,12,12,5.0,80.0,20.0,1000,1000,10.00,34815,34815,34815,0,10229,2000582,102290.00,1898292.00,100.00,100.00,94.89,2,0,0,2,,on,2
sample,2026-05-20T05:46:50Z,65026,13,13,5.0,80.0,20.0,1000,1000,10.00,3356,3351,3356,0,22629,2077376,226290.00,1851086.00,100.00,99.85,89.11,3,0,0,3,,on,2
off,2026-05-20T05:46:50Z,65026,13,13,5.0,80.0,20.0,1000,1000,10.00,3356,3351,3356,0,22629,2077376,226290.00,1851086.00,100.00,99.85,89.11,3,0,0,3,local_access,off,0
sample,2026-05-20T05:46:55Z,70027,14,14,5.0,80.0,20.0,1000,1000,10.00,18160,18160,18160,0,104,199,1040.00,0.00,100.00,100.00,0.00,1,0,0,1,,off,0
sample,2026-05-20T05:47:00Z,75030,15,15,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T05:47:05Z,80031,16,16,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T05:47:05Z,80032,16,16,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T05:47:10Z,85033,17,17,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,422267,0.00,422267.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:15Z,90034,18,18,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,947658,0.00,947658.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:20Z,95035,19,19,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,665781,0.00,665781.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:25Z,100036,20,20,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,401332,0.00,401332.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:30Z,105037,21,21,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,204050,0.00,204050.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:35Z,110038,22,22,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1179604,0.00,1179604.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:40Z,115039,23,23,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,954580,0.00,954580.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:45Z,120043,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,719049,0.00,719049.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:50Z,125043,25,25,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,151926,0.00,151926.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:47:55Z,130044,26,26,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,363478,0.00,363478.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:00Z,135045,27,27,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,971443,0.00,971443.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:05Z,140046,28,28,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1431066,0.00,1431066.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:10Z,145047,29,29,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,700256,0.00,700256.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:15Z,150048,30,30,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,269732,0.00,269732.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:20Z,155054,31,31,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,815660,0.00,815660.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:25Z,160056,32,32,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,256041,0.00,256041.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:30Z,165057,33,33,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,178612,0.00,178612.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:35Z,170058,34,34,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,254965,0.00,254965.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:40Z,175059,35,35,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,607748,0.00,607748.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:45Z,180060,36,36,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,740530,0.00,740530.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:50Z,185062,37,37,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,868617,0.00,868617.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:48:55Z,190063,38,38,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1289378,0.00,1289378.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:49:00Z,195064,39,39,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,719782,0.00,719782.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:49:05Z,200065,40,40,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,397559,0.00,397559.00,0.00,0.00,100.00,0,0,0,0,,on,2
