event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T08:11:52Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:11:57Z,5002,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:12:02Z,10005,2,2,5.0,80.0,20.0,1000,1000,10.00,13143,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:12:07Z,15007,3,3,5.0,80.0,20.0,1000,1000,10.00,26222,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:12:12Z,20010,4,4,5.0,80.0,20.0,1000,1000,10.00,19665,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T08:12:17Z,25012,5,5,5.0,80.0,20.0,1000,1000,10.00,19665,0,19665,0,127985,128020,1279850.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T08:12:22Z,30013,6,6,5.0,80.0,20.0,1000,1000,10.00,97475,84370,97475,0,124418,352142,1244180.00,0.00,100.00,86.56,0.00,2,2,0,2,,on,2
sample,2026-05-20T08:12:27Z,35015,7,7,5.0,80.0,20.0,1000,1000,10.00,148485,42869,148485,0,119329,3667864,1193290.00,2474574.00,100.00,28.87,67.47,3,0,0,3,,on,2
off,2026-05-20T08:12:27Z,35016,7,7,5.0,80.0,20.0,1000,1000,10.00,148485,42869,148485,0,119329,3667864,1193290.00,2474574.00,100.00,28.87,67.47,3,0,0,3,local_access,off,0
sample,2026-05-20T08:12:32Z,40018,8,8,5.0,80.0,20.0,1000,1000,10.00,47522,47381,47381,141,0,0,0.00,0.00,99.70,99.70,0.00,1,0,0,1,,off,0
