event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-28T05:55:14Z,1,0,1,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:19Z,5003,1,1,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:24Z,10005,2,2,5.0,80.0,20.0,1,1,10.00,72131,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:29Z,15008,3,3,5.0,80.0,20.0,1,1,10.00,117964,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:34Z,20010,4,4,5.0,80.0,20.0,1,1,10.00,117965,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:39Z,25012,5,5,5.0,80.0,20.0,1,1,10.00,117965,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:44Z,30015,6,6,5.0,80.0,20.0,1,1,10.00,117965,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T05:55:49Z,35017,7,7,5.0,80.0,20.0,1,1,10.00,117963,33730,117963,0,803544,2195600,8035440.00,0.00,100.00,28.59,0.00,1,1,0,1,,on,2
sample,2026-05-28T05:55:54Z,40022,8,8,5.0,80.0,20.0,1,1,10.00,141599,141588,141597,2,19689,3257986,196890.00,3061096.00,100.00,99.99,93.96,2,0,0,2,,on,2
sample,2026-05-28T05:55:59Z,45023,9,9,5.0,80.0,20.0,1,1,10.00,19683,19683,19683,0,11242,3136053,112420.00,3023633.00,100.00,100.00,96.42,3,0,0,3,,on,2
off,2026-05-28T05:55:59Z,45023,9,9,5.0,80.0,20.0,1,1,10.00,19683,19683,19683,0,11242,3136053,112420.00,3023633.00,100.00,100.00,96.42,3,0,0,3,local_access,off,0
