event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:13:19Z,0,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:24Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:29Z,10006,2,2,5.0,80.0,20.0,1000,1000,10.00,6588,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:34Z,15008,3,3,5.0,80.0,20.0,1000,1000,10.00,19662,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:39Z,20011,4,4,5.0,80.0,20.0,1000,1000,10.00,13106,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:44Z,25013,5,5,5.0,80.0,20.0,1000,1000,10.00,16803,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:49Z,30016,6,6,5.0,80.0,20.0,1000,1000,10.00,10492,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:13:54Z,35018,7,7,5.0,80.0,20.0,1000,1000,10.00,15092,0,15092,0,144843,716892,1448430.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T05:13:59Z,40024,8,8,5.0,80.0,20.0,1000,1000,10.00,64921,59609,64921,0,45451,2114448,454510.00,1659938.00,100.00,91.82,78.50,2,0,0,2,,on,2
sample,2026-05-20T05:14:04Z,45027,9,9,5.0,80.0,20.0,1000,1000,10.00,43630,43630,43630,0,44119,2264790,441190.00,1823600.00,100.00,100.00,80.52,3,0,0,3,,on,2
off,2026-05-20T05:14:04Z,45027,9,9,5.0,80.0,20.0,1000,1000,10.00,43630,43630,43630,0,44119,2264790,441190.00,1823600.00,100.00,100.00,80.52,3,0,0,3,local_access,off,0
sample,2026-05-20T05:14:09Z,50029,10,10,5.0,80.0,20.0,1000,1000,10.00,44119,44119,44119,0,0,4,0.00,4.00,100.00,100.00,100.00,1,0,0,1,,off,0
sample,2026-05-20T05:14:14Z,55030,11,11,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T05:14:19Z,60032,12,12,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T05:14:19Z,60032,12,12,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T05:14:24Z,65034,13,13,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1766241,0.00,1766241.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:29Z,70036,14,14,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,314702,0.00,314702.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:34Z,75038,15,15,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,91722,0.00,91722.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:39Z,80039,16,16,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,198182,0.00,198182.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:44Z,85040,17,17,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3038628,0.00,3038628.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:49Z,90041,18,18,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3158380,0.00,3158380.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:54Z,95042,19,19,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,705284,0.00,705284.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:14:59Z,100043,20,20,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,74510,0.00,74510.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:04Z,105045,21,21,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,199853,0.00,199853.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:09Z,110047,22,22,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1469681,0.00,1469681.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:14Z,115048,23,23,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:19Z,120049,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:24Z,125053,25,25,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2618694,0.00,2618694.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:29Z,130054,26,26,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,76135,0.00,76135.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:34Z,135055,27,27,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,6694,0.00,6694.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:39Z,140056,28,28,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1839178,0.00,1839178.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:44Z,145057,29,29,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:49Z,150058,30,30,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1057517,0.00,1057517.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:54Z,155059,31,31,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,185328,0.00,185328.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:15:59Z,160060,32,32,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,183798,0.00,183798.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:16:04Z,165061,33,33,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1065074,0.00,1065074.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:16:09Z,170061,34,34,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3,0.00,3.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:16:14Z,175063,35,35,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1462790,0.00,1462790.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:16:19Z,180067,36,36,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:16:24Z,185068,37,37,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1647760,0.00,1647760.00,0.00,0.00,100.00,0,0,0,0,,on,2
