event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T09:45:12Z,0,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:45:22Z,10002,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:45:32Z,20005,2,2,10.0,80.0,20.0,1000,1000,10.00,39382,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T09:45:42Z,30007,3,3,10.0,80.0,20.0,1000,1000,10.00,39313,0,10037,0,51799,118464,517990.00,0.00,25.53,0.00,0.00,0,1,0,0,,on,2
sample,2026-05-20T09:45:52Z,40008,4,4,10.0,80.0,20.0,1000,1000,10.00,222504,9565,117137,8552,148220,2357798,1482200.00,875598.00,52.64,4.30,37.14,0,0,0,0,,on,2
sample,2026-05-20T09:46:02Z,50008,5,5,10.0,80.0,20.0,1000,1000,10.00,101171,33437,57592,0,170092,2916548,1700920.00,1215628.00,56.93,33.05,41.68,0,0,0,0,,on,2
sample,2026-05-20T09:46:12Z,60009,6,6,10.0,80.0,20.0,1000,1000,10.00,128597,14135,49618,21575,136437,2200161,1364370.00,835791.00,38.58,10.99,37.99,0,0,0,0,,on,2
sample,2026-05-20T09:46:22Z,70010,7,7,10.0,80.0,20.0,1000,1000,10.00,107859,106789,106806,1053,115647,2342674,1156470.00,1186204.00,99.02,99.01,50.63,1,0,0,1,,on,2
sample,2026-05-20T09:46:32Z,80011,8,8,10.0,80.0,20.0,1000,1000,10.00,65831,52053,63297,2199,47407,1878808,474070.00,1404738.00,96.15,79.07,74.77,2,0,0,2,,on,2
sample,2026-05-20T09:46:42Z,90012,9,9,10.0,80.0,20.0,1000,1000,10.00,131518,26583,97305,1561,98296,568483,982960.00,0.00,73.99,20.21,0.00,0,1,0,0,,on,2
sample,2026-05-20T09:46:52Z,100013,10,10,10.0,80.0,20.0,1000,1000,10.00,86040,17938,71188,371,103182,1135806,1031820.00,103986.00,82.74,20.85,9.16,1,2,0,1,,on,2
sample,2026-05-20T09:47:02Z,110013,11,11,10.0,80.0,20.0,1000,1000,10.00,43236,25679,41818,688,75911,1331005,759110.00,571895.00,96.72,59.39,42.97,2,0,0,2,,on,2
sample,2026-05-20T09:47:12Z,120014,12,12,10.0,80.0,20.0,1000,1000,10.00,75254,55006,75066,75,46853,1319532,468530.00,851002.00,99.75,73.09,64.49,3,0,0,3,,on,2
off,2026-05-20T09:47:12Z,120014,12,12,10.0,80.0,20.0,1000,1000,10.00,75254,55006,75066,75,46853,1319532,468530.00,851002.00,99.75,73.09,64.49,3,0,0,3,local_access,off,0
sample,2026-05-20T09:47:22Z,130015,13,13,10.0,80.0,20.0,1000,1000,10.00,25904,23850,25167,92,468,468,4680.00,0.00,97.15,92.07,0.00,1,0,0,1,,off,0
sample,2026-05-20T09:47:32Z,140016,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,724,724,7240.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T09:47:42Z,150017,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T09:47:42Z,150017,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T09:47:52Z,160018,16,16,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,257790,0.00,257790.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:02Z,170019,17,17,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,713223,0.00,713223.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:12Z,180020,18,18,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1044934,0.00,1044934.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:22Z,190020,19,19,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,911733,0.00,911733.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:32Z,200021,20,20,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1215561,0.00,1215561.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:42Z,210022,21,21,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1339480,0.00,1339480.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:48:52Z,220023,22,22,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1021562,0.00,1021562.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:02Z,230024,23,23,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,397969,0.00,397969.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:12Z,240025,24,24,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1350310,0.00,1350310.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:22Z,250026,25,25,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,914613,0.00,914613.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:32Z,260027,26,26,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1804363,0.00,1804363.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:42Z,270028,27,27,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,348034,0.00,348034.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:49:52Z,280030,28,28,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1502269,0.00,1502269.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:50:02Z,290030,29,29,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1500040,0.00,1500040.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:50:12Z,300031,30,30,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,142486,0.00,142486.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T09:50:22Z,310032,31,31,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1065528,0.00,1065528.00,0.00,0.00,100.00,0,0,0,0,,on,2
