event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-28T06:05:03Z,0,0,1,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:08Z,5002,1,1,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:13Z,10005,2,2,5.0,80.0,20.0,1,1,10.00,72096,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:18Z,15007,3,3,5.0,80.0,20.0,1,1,10.00,92990,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:23Z,20010,4,4,5.0,80.0,20.0,1,1,10.00,361,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:29Z,25013,5,5,5.0,80.0,20.0,1,1,10.00,11384,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:34Z,30015,6,6,5.0,80.0,20.0,1,1,10.00,14912,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-28T06:05:39Z,35017,7,7,5.0,80.0,20.0,1,1,10.00,14995,0,14989,0,163708,10529010,1637080.00,8891930.00,99.96,0.00,84.45,1,0,0,1,,on,2
sample,2026-05-28T06:05:44Z,40018,8,8,5.0,80.0,20.0,1,1,10.00,40192,34818,40192,0,60269,3064798,602690.00,2462108.00,100.00,86.63,80.34,2,0,0,2,,on,2
sample,2026-05-28T06:05:49Z,45020,9,9,5.0,80.0,20.0,1,1,10.00,60596,60222,60222,374,48044,1842414,480440.00,1361974.00,99.38,99.38,73.92,3,0,0,3,,on,2
off,2026-05-28T06:05:49Z,45020,9,9,5.0,80.0,20.0,1,1,10.00,60596,60222,60222,374,48044,1842414,480440.00,1361974.00,99.38,99.38,73.92,3,0,0,3,local_access,off,0
sample,2026-05-28T06:05:54Z,50021,10,10,5.0,80.0,20.0,1,1,10.00,53818,53749,53749,69,65168,65165,651680.00,0.00,99.87,99.87,0.00,1,1,0,1,,off,0
sample,2026-05-28T06:05:59Z,55023,11,11,5.0,80.0,20.0,1,1,10.00,59369,59369,59369,0,6423,6427,64230.00,0.00,100.00,100.00,0.00,2,2,0,2,,off,0
sample,2026-05-28T06:06:04Z,60025,12,12,5.0,80.0,20.0,1,1,10.00,6246,6246,6246,0,5724,4890,57240.00,0.00,100.00,100.00,0.00,3,3,0,3,,off,0
sample,2026-05-28T06:06:09Z,65026,13,13,5.0,80.0,20.0,1,1,10.00,5733,5733,5733,0,5998,6834,59980.00,0.00,100.00,100.00,0.00,4,4,0,4,,off,0
sample,2026-05-28T06:06:14Z,70028,14,14,5.0,80.0,20.0,1,1,10.00,6037,6037,6037,0,17329,17330,173290.00,0.00,100.00,100.00,0.00,5,5,0,5,,off,0
sample,2026-05-28T06:06:19Z,75030,15,15,5.0,80.0,20.0,1,1,10.00,17786,17785,17786,0,18575,18580,185750.00,0.00,100.00,99.99,0.00,6,6,0,6,,off,0
sample,2026-05-28T06:06:24Z,80032,16,16,5.0,80.0,20.0,1,1,10.00,19059,19059,19059,0,20412,20419,204120.00,0.00,100.00,100.00,0.00,7,7,0,7,,off,0
sample,2026-05-28T06:06:29Z,85033,17,17,5.0,80.0,20.0,1,1,10.00,19658,19658,19658,0,16261,16264,162610.00,0.00,100.00,100.00,0.00,8,8,0,8,,off,0
sample,2026-05-28T06:06:34Z,90035,18,18,5.0,80.0,20.0,1,1,10.00,16586,16586,16586,0,79272,79278,792720.00,0.00,100.00,100.00,0.00,9,9,0,9,,off,0
sample,2026-05-28T06:06:39Z,95037,19,19,5.0,80.0,20.0,1,1,10.00,81822,81821,81822,0,25686,25709,256860.00,0.00,100.00,100.00,0.00,10,10,0,10,,off,0
sample,2026-05-28T06:06:44Z,100039,20,20,5.0,80.0,20.0,1,1,10.00,22618,22618,22618,0,6005,5771,60050.00,0.00,100.00,100.00,0.00,11,11,0,11,,off,0
sample,2026-05-28T06:06:49Z,105041,21,21,5.0,80.0,20.0,1,1,10.00,6138,6138,6138,0,5654,5891,56540.00,0.00,100.00,100.00,0.00,12,12,0,12,,off,0
sample,2026-05-28T06:06:54Z,110042,22,22,5.0,80.0,20.0,1,1,10.00,5629,5629,5629,0,6011,5682,60110.00,0.00,100.00,100.00,0.00,13,13,0,13,,off,0
sample,2026-05-28T06:06:59Z,115045,23,23,5.0,80.0,20.0,1,1,10.00,5928,5928,5928,0,19126,19460,191260.00,0.00,100.00,100.00,0.00,14,14,0,14,,off,0
sample,2026-05-28T06:07:04Z,120047,24,24,5.0,80.0,20.0,1,1,10.00,19624,19624,19624,0,21686,20923,216860.00,0.00,100.00,100.00,0.00,15,15,0,15,,off,0
