event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:20:39Z,1,0,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:20:44Z,5003,1,1,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:20:49Z,10006,2,2,5.0,80.0,20.0,1000,1000,10.00,13141,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:20:54Z,15008,3,3,5.0,80.0,20.0,1000,1000,10.00,26221,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:20:59Z,20011,4,4,5.0,80.0,20.0,1000,1000,10.00,19664,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:04Z,25013,5,5,5.0,80.0,20.0,1000,1000,10.00,19661,0,19661,0,131291,131334,1312910.00,0.00,100.00,0.00,0.00,1,1,0,1,,on,2
sample,2026-05-20T05:21:09Z,30014,6,6,5.0,80.0,20.0,1000,1000,10.00,102453,89346,102453,0,116168,321825,1161680.00,0.00,100.00,87.21,0.00,2,2,0,2,,on,2
sample,2026-05-20T05:21:14Z,35016,7,7,5.0,80.0,20.0,1000,1000,10.00,137299,41864,137299,0,136408,4022931,1364080.00,2658851.00,100.00,30.49,66.09,3,0,0,3,,on,2
off,2026-05-20T05:21:14Z,35017,7,7,5.0,80.0,20.0,1000,1000,10.00,137299,41864,137299,0,136408,4022931,1364080.00,2658851.00,100.00,30.49,66.09,3,0,0,3,local_access,off,0
sample,2026-05-20T05:21:19Z,40019,8,8,5.0,80.0,20.0,1000,1000,10.00,67268,67268,67268,0,1536,1536,15360.00,0.00,100.00,100.00,0.00,1,1,0,1,,off,0
sample,2026-05-20T05:21:24Z,45021,9,9,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T05:21:29Z,50022,10,10,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T05:21:29Z,50022,10,10,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T05:21:34Z,55023,11,11,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1119723,0.00,1119723.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:39Z,60024,12,12,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,449513,0.00,449513.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:44Z,65026,13,13,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1730966,0.00,1730966.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:49Z,70029,14,14,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1113601,0.00,1113601.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:54Z,75032,15,15,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1126794,0.00,1126794.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:21:59Z,80033,16,16,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,772134,0.00,772134.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:04Z,85034,17,17,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,582964,0.00,582964.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:09Z,90039,18,18,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:14Z,95041,19,19,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,880098,0.00,880098.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:19Z,100042,20,20,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:24Z,105043,21,21,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,954689,0.00,954689.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:29Z,110045,22,22,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1135226,0.00,1135226.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:34Z,115046,23,23,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:39Z,120047,24,24,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1421049,0.00,1421049.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T05:22:44Z,125048,25,25,5.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
