event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T06:08:37Z,0,0,1,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T06:08:57Z,20003,1,1,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T06:09:17Z,40004,2,2,20.0,80.0,20.0,1000,1000,10.00,70016,0,36224,0,92375,2643692,923750.00,1719942.00,51.74,0.00,65.06,0,0,0,0,,on,2
sample,2026-05-20T06:09:37Z,60006,3,3,20.0,80.0,20.0,1000,1000,10.00,111335,28659,83945,27390,142073,6739262,1420730.00,5318532.00,75.40,25.74,78.92,0,0,0,0,,on,2
sample,2026-05-20T06:09:57Z,80008,4,4,20.0,80.0,20.0,1000,1000,10.00,122614,60583,87564,35050,104717,5520069,1047170.00,4472899.00,71.41,49.41,81.03,0,0,0,0,,on,2
sample,2026-05-20T06:10:17Z,100008,5,5,20.0,80.0,20.0,1000,1000,10.00,110741,93687,107536,788,32993,2119621,329930.00,1789691.00,97.11,84.60,84.43,1,0,0,1,,on,2
sample,2026-05-20T06:10:37Z,120009,6,6,20.0,80.0,20.0,1000,1000,10.00,38948,19147,38095,853,109291,3174332,1092910.00,2081422.00,97.81,49.16,65.57,2,0,0,2,,on,2
sample,2026-05-20T06:10:57Z,140010,7,7,20.0,80.0,20.0,1000,1000,10.00,95468,78598,94419,1043,42162,2315983,421620.00,1894363.00,98.90,82.33,81.80,3,0,0,3,,on,2
off,2026-05-20T06:10:57Z,140010,7,7,20.0,80.0,20.0,1000,1000,10.00,95468,78598,94419,1043,42162,2315983,421620.00,1894363.00,98.90,82.33,81.80,3,0,0,3,local_access,off,0
sample,2026-05-20T06:11:17Z,160011,8,8,20.0,80.0,20.0,1000,1000,10.00,52126,25336,51500,615,11862,11869,118620.00,0.00,98.80,48.61,0.00,1,1,0,1,,off,0
sample,2026-05-20T06:11:37Z,180012,9,9,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,11,11,110.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T06:11:57Z,200013,10,10,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T06:11:57Z,200014,10,10,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T06:12:17Z,220014,11,11,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1516190,0.00,1516190.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:12:37Z,240015,12,12,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2946872,0.00,2946872.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:12:57Z,260016,13,13,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2406628,0.00,2406628.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:13:17Z,280017,14,14,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1194086,0.00,1194086.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:13:37Z,300018,15,15,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,4631769,0.00,4631769.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:13:57Z,320019,16,16,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,1687218,0.00,1687218.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:14:17Z,340020,17,17,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3781531,0.00,3781531.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:14:37Z,360021,18,18,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2670145,0.00,2670145.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:14:57Z,380021,19,19,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,463502,0.00,463502.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:15:17Z,400022,20,20,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,3633336,0.00,3633336.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:15:37Z,420024,21,21,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,2952199,0.00,2952199.00,0.00,0.00,100.00,0,0,0,0,,on,2
exit,2026-05-20T06:15:42Z,424632,22,0,20.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
