placement,placement_label,candidate,policy,time_s,mops_s
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,144.0,189.005824
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,145.0,177.471488
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,146.0,176.160768
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,147.0,180.355072
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,148.0,173.539328
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,149.0,174.587904
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,150.0,202.113024
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,151.0,205.78304
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,152.0,179.044352
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,153.0,175.374336
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,154.0,184.81152
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,155.0,168.558592
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,156.0,179.306496
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,157.001,188.29324275724278
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,158.0,186.04614214214214
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,159.0,180.87936
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,160.0,181.665792
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,161.0,186.384384
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,162.0,175.63648
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,163.001,185.15065734265735
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,164.0,180.0107947947948
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,165.0,186.646528
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,166.0,184.81152
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,167.0,181.665792
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,168.001,181.4843076923077
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,169.0,196.8048048048048
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,170.0,179.830784
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,171.0,186.908672
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,172.0,175.374336
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,173.0,284.164096
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,174.0,262.144
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,175.0,246.41536
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,176.0,450.625536
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,177.001,341.49428171828174
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,178.0,312.26362362362363
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,179.0,378.273792
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,180.0,263.979008
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,181.0,395.575296
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,182.0,316.407808
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,183.0,360.972288
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,184.0,288.882688
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,185.0,289.144832
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,186.0,304.611328
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,187.0,348.127232
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,188.0,294.649856
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,189.0,353.107968
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,190.0,300.941312
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,191.0,364.38016
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,192.0,301.203456
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,193.0,346.03008
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,194.0,331.350016
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,195.0,294.912
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,196.0,374.603776
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,197.0,267.38688
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,198.0,296.747008
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,199.0,370.147328
remote,0G local / 32G remote,stream_read_32g_remote_4kstride,on,200.0,303.300608
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,1.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,2.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,3.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,4.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,5.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,6.0,289.144832
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,7.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,8.001,279.69010189810194
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,9.0,279.20041641641643
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,10.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,11.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,12.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,13.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,14.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,15.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,16.0,283.11552
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,17.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,18.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,19.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,20.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,21.0,288.3584
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,22.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,23.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,24.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,25.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,26.0,284.42624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,27.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,28.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,29.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,30.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,31.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,32.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,33.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,34.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,35.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,36.0,282.066944
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,37.001,278.9044555444556
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,38.0,286.2853893893894
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,39.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,40.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,41.0,288.096256
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,42.0,281.018368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,43.0,282.329088
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,44.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,45.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,46.0,295.960576
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,47.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,48.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,49.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,50.0,281.8048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,51.0,287.571968
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,52.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,53.001,280.47574825174826
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,54.0,281.2996676676677
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,55.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,56.0,284.42624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,57.0,281.018368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,58.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,59.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,60.001,279.1663376623377
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,61.0,278.6756036036036
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,62.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,63.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,64.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,65.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,66.0,281.280512
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,67.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,68.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,69.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,70.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,71.001,287.02280119880123
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,72.0,280.5124484484484
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,73.0,281.8048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,74.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,75.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,76.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,77.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,78.003,280.4391944167498
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,79.0,280.8122286860582
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,80.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,81.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,82.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,83.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,84.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,85.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,86.0,281.8048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,87.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,88.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,89.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,90.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,91.0,284.164096
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,92.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,93.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,94.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,95.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,96.0,282.853376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,97.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,98.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,99.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,100.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,101.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,102.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,103.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,104.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,105.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,106.0,277.610496
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,107.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,108.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,109.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,110.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,111.0,287.04768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,112.0,278.134784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,113.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,114.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,115.001,279.4282197802198
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,116.0,278.93801001001003
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,117.0,277.610496
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,118.0,278.134784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,119.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,120.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,121.0,282.066944
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,122.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,123.001,278.9044555444556
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,124.0,278.1507907907908
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,125.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,126.001,287.02280119880123
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,127.0,279.20041641641643
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,128.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,129.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,130.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,131.0,277.87264
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,132.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,133.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,134.001,279.1663376623377
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,135.0,279.20041641641643
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,136.0,281.542656
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,137.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,138.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,139.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,140.001,279.1663376623377
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,141.0,286.5477957957958
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,142.0,304.611328
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,143.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,144.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,145.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,146.0,288.096256
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,147.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,148.0,278.134784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,149.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,150.0,281.018368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,151.0,289.144832
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,152.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,153.0,280.49408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,154.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,155.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,156.0,282.853376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,157.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,158.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,159.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,160.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,161.0,281.280512
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,162.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,163.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,164.001,279.1663376623377
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,165.0,279.9876356356356
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,166.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,167.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,168.0,277.348352
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,169.0,280.756224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,170.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,171.0,281.542656
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,172.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,173.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,174.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,175.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,176.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,177.0,284.42624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,178.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,179.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,180.001,278.3806913086913
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,181.0,280.7748548548549
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,182.0,286.261248
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,183.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,184.0,278.921216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,185.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,186.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,187.0,281.8048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,188.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,189.0,279.969792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,190.0,278.396928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,191.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,192.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,193.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,194.0,280.231936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,195.0,279.445504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,196.0,278.659072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,197.0,300.417024
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,198.001,280.2138661338662
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,199.0,277.8883843843844
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,off,200.0,278.134784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,1.0,258.21184
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,2.0,263.979008
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,3.0,310.902784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,4.0,244.580352
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,5.0,328.99072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,6.0,276.824064
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,7.0,357.564416
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,8.0,297.009152
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,9.0,284.950528
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,10.0,279.18336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,11.0,357.302272
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,12.0,299.630592
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,13.0,168.558592
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,14.0,162.267136
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,15.0,339.738624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,16.008,173.98247619047618
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,17.0,176.26012903225805
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,18.0,171.180032
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,19.001,175.19913686313689
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,20.0,315.9373133133133
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,21.0,175.374336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,22.0,209.7152
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,23.0,238.288896
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,24.0,218.365952
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,25.0,260.571136
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,26.001,394.3944695304696
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,27.0,293.37036236236236
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,28.0,305.135616
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,29.0,355.20512
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,30.0,321.1264
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,31.0,443.02336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,32.0,233.30816
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,33.001,444.67583616383627
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,34.0,246.1372092092092
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,35.0,349.700096
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,36.0,279.707648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,37.0,287.04768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,38.0,365.166592
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,39.0,236.978176
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,40.0,288.620544
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,41.0,294.912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,42.0,331.350016
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,43.0,320.077824
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,44.0,276.037632
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,45.0,356.51584
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,46.0,311.164928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,47.0,267.38688
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,48.0,362.807296
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,49.001,226.528031968032
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,50.0,405.9427107107107
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,51.0,215.482368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,52.0,369.885184
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,53.0,267.124736
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,54.0,355.467264
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,55.3,277.2676923076923
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,56.0,320.1901714285715
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,57.0,170.917888
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,58.0,183.762944
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,59.0,179.56864
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,60.0,182.19008
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,61.0,178.520064
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,62.0,158.859264
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,63.0,166.985728
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,64.0,174.587904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,65.0,181.403648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,66.0,167.247872
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,67.0,165.15072
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,68.0,175.112192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,69.0,173.277184
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,70.0,169.345024
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,71.0,226.75456
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,72.0,163.84
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,73.0,177.471488
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,74.0,185.597952
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,75.0,169.345024
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,76.0,166.723584
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,77.001,199.55417382617384
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,78.0,167.1528808808809
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,79.0,190.316544
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,80.0,193.98656
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,81.0,178.25792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,82.0,170.3936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,83.0,181.665792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,84.0,186.384384
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,85.0,180.617216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,86.0,170.917888
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,87.0,212.860928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,88.0,168.296448
