event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
start,2026-05-20T05:58:18Z,0,0,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:58:28Z,10003,1,1,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,1,1,10.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:58:38Z,20005,2,2,10.0,80.0,20.0,1000,1000,10.00,32816,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:58:48Z,30007,3,3,10.0,80.0,20.0,1000,1000,10.00,28519,0,0,0,1,1,10.00,0.00,0.00,0.00,0.00,0,0,0,0,,on,2
sample,2026-05-20T05:58:58Z,40008,4,4,10.0,80.0,20.0,1000,1000,10.00,60681,57,23672,11449,73233,1714948,732330.00,982618.00,39.01,0.09,57.30,0,0,0,0,,on,2
sample,2026-05-20T05:59:08Z,50009,5,5,10.0,80.0,20.0,1000,1000,10.00,21302,21302,21302,0,99372,4841915,993720.00,3848195.00,100.00,100.00,79.48,1,0,0,1,,on,2
sample,2026-05-20T05:59:18Z,60011,6,6,10.0,80.0,20.0,1000,1000,10.00,117838,46064,58824,47477,113379,2541280,1133790.00,1407490.00,49.92,39.09,55.39,0,0,0,0,,on,2
sample,2026-05-20T05:59:28Z,70012,7,7,10.0,80.0,20.0,1000,1000,10.00,98150,98150,98150,0,34903,2306350,349030.00,1957320.00,100.00,100.00,84.87,1,0,0,1,,on,2
sample,2026-05-20T05:59:38Z,80013,8,8,10.0,80.0,20.0,1000,1000,10.00,33172,33158,33172,0,76016,3542447,760160.00,2782287.00,100.00,99.96,78.54,2,0,0,2,,on,2
sample,2026-05-20T05:59:48Z,90015,9,9,10.0,80.0,20.0,1000,1000,10.00,80946,74237,77429,1005,19958,953761,199580.00,754181.00,95.66,91.71,79.07,3,0,0,3,,on,2
off,2026-05-20T05:59:48Z,90015,9,9,10.0,80.0,20.0,1000,1000,10.00,80946,74237,77429,1005,19958,953761,199580.00,754181.00,95.66,91.71,79.07,3,0,0,3,local_access,off,0
sample,2026-05-20T05:59:58Z,100016,10,10,10.0,80.0,20.0,1000,1000,10.00,28069,14115,25233,464,8903,8903,89030.00,0.00,89.90,50.29,0.00,1,1,0,1,,off,0
sample,2026-05-20T06:00:08Z,110016,11,11,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,2544,2545,25440.00,0.00,0.00,0.00,0.00,0,2,0,0,,off,0
sample,2026-05-20T06:00:18Z,120017,12,12,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,326,326,3260.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
sample,2026-05-20T06:00:28Z,130018,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,24,24,240.00,0.00,0.00,0.00,0.00,0,0,2,0,,off,0
on,2026-05-20T06:00:28Z,130018,13,13,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,24,24,240.00,0.00,0.00,0.00,0.00,0,0,2,0,reenable,on,2
sample,2026-05-20T06:00:38Z,140019,14,14,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,483710,0.00,483710.00,0.00,0.00,100.00,0,0,0,0,,on,2
sample,2026-05-20T06:00:48Z,150020,15,15,10.0,80.0,20.0,1000,1000,10.00,0,0,0,0,0,826023,0.00,826023.00,0.00,0.00,100.00,0,0,0,0,,on,2
